Date,Day_str,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Congestion_Pred
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:35:50,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:37:10,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:37:19,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:37:28,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:37:37,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:37:46,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,2:37:53,Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:38:01,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:38:09,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:38:16,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:38:23,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:38:31,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:38:38,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:39:58,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:40:08,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:40:17,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:40:25,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:40:34,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,2:40:42,Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:40:50,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:40:57,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:41:04,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:41:12,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:41:19,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:41:25,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:42:44,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:42:52,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:43:00,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:43:08,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:43:16,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,2:43:23,Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:43:33,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:43:39,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:43:47,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:43:54,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:44:02,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:44:09,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:45:33,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:45:42,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:45:50,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:45:58,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:46:06,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,2:46:14,Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:46:22,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:46:29,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:46:36,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:46:44,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:46:50,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:46:57,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:48:15,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:48:23,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:48:32,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:48:40,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:48:48,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,2:48:57,Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:49:05,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:49:12,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:49:20,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:49:28,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:49:35,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:49:41,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:51:05,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:51:15,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:51:23,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:51:30,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:51:38,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,2:51:46,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:51:54,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:52:00,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:52:08,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:52:15,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:52:23,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:52:31,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:53:52,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:54:01,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:54:10,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:54:18,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:54:26,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,2:54:34,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:54:43,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:54:51,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:54:58,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:55:06,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:55:14,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:55:20,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:56:34,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:56:44,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:56:52,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:56:59,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:57:06,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,2:57:15,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,2:57:23,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,2:57:30,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,2:57:38,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,2:57:46,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,2:57:53,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,2:58:00,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,2:59:20,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,2:59:28,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,2:59:36,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,2:59:44,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,2:59:52,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:00:00,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:00:09,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:00:16,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:00:22,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:00:30,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:00:38,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:00:46,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:02:04,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:02:14,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:02:22,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:02:30,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:02:39,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:02:47,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:02:55,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:03:03,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:03:10,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:03:17,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:03:24,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:03:31,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:04:55,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:05:04,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:05:12,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:05:21,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:05:29,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:05:36,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:05:44,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:05:52,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:06:00,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:06:07,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:06:14,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:06:21,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:07:45,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:07:55,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:08:04,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:08:15,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:08:23,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:08:30,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:08:38,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:08:45,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:08:53,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:09:01,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:09:08,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:09:15,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:10:36,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:10:44,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:10:53,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:11:01,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:11:10,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:11:18,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:11:26,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:11:34,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:11:42,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:11:50,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:11:57,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:12:04,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:13:25,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:13:34,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:13:44,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:13:52,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:14:01,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:14:09,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:14:18,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:14:26,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:14:33,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:14:41,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:14:47,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:14:55,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:16:08,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:16:18,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:16:28,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:16:38,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:16:45,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:16:54,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:17:02,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:17:09,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:17:17,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:17:25,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:17:31,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,3:17:38,Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:18:56,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:19:04,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:19:13,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:19:21,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:19:30,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,3:19:38,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,3:19:47,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,3:19:54,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,3:20:01,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,3:20:09,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,3:20:16,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,3:20:22,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,3:21:40,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,3:21:50,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,3:21:59,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,3:22:07,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,3:22:16,Cloudy,smooth
